agency_cd,site_no,datetime,tz_cd,211794_00060,211794_00060_cd
96,9112200,2006-07-26,MDT,229.125,96
96,9112200,2006-07-27,MDT,259.9895833333333,96
96,9112200,2006-07-28,MDT,234.0625,96
96,9112200,2006-07-29,MDT,216.96875,96
96,9112200,2006-07-30,MDT,244.48958333333334,96
96,9112200,2006-07-31,MDT,262.5208333333333,96
96,9112200,2006-08-01,MDT,259.34375,96
96,9112200,2006-08-02,MDT,229.82291666666666,96
96,9112200,2006-08-03,MDT,208.3125,96
96,9112200,2006-08-04,MDT,204.13541666666666,96
96,9112200,2006-08-05,MDT,201.89583333333334,96
96,9112200,2006-08-06,MDT,190.17708333333334,96
96,9112200,2006-08-07,MDT,212.33333333333334,96
96,9112200,2006-08-08,MDT,206.65625,96
96,9112200,2006-08-09,MDT,182.36458333333334,96
96,9112200,2006-08-10,MDT,185.5,96
96,9112200,2006-08-11,MDT,178.29166666666666,96
96,9112200,2006-08-12,MDT,154.57291666666666,96
96,9112200,2006-08-13,MDT,157.34375,96
96,9112200,2006-08-14,MDT,148.72916666666666,96
96,9112200,2006-08-15,MDT,138.44791666666666,96
96,9112200,2006-08-16,MDT,137.13541666666666,96
96,9112200,2006-08-17,MDT,130.39583333333334,96
96,9112200,2006-08-18,MDT,123.72916666666667,96
96,9112200,2006-08-19,MDT,117.60416666666667,96
96,9112200,2006-08-20,MDT,120.125,96
96,9112200,2006-08-21,MDT,117.60416666666667,96
96,9112200,2006-08-22,MDT,115.85416666666667,96
96,9112200,2006-08-23,MDT,114.89583333333333,96
96,9112200,2006-08-24,MDT,115.95833333333333,96
96,9112200,2006-08-25,MDT,119.70833333333333,96
96,9112200,2006-08-26,MDT,161.30208333333334,96
96,9112200,2006-08-27,MDT,208.66666666666666,96
96,9112200,2006-08-28,MDT,161.75,96
96,9112200,2006-08-29,MDT,142.89583333333334,96
96,9112200,2006-08-30,MDT,131.16666666666666,96
96,9112200,2006-08-31,MDT,124.22916666666667,96
96,9112200,2006-09-01,MDT,120.4375,96
96,9112200,2006-09-02,MDT,111.22916666666667,96
96,9112200,2006-09-03,MDT,106.0625,96
96,9112200,2006-09-04,MDT,100.82291666666667,96
96,9112200,2006-09-05,MDT,95.86458333333333,96
96,9112200,2006-09-06,MDT,94.14583333333333,96
96,9112200,2006-09-07,MDT,95.13541666666667,96
96,9112200,2006-09-08,MDT,109.26041666666667,96
96,9112200,2006-09-09,MDT,133.54166666666666,96
96,9112200,2006-09-10,MDT,131.04166666666666,96
96,9112200,2006-09-11,MDT,116.72916666666667,96
96,9112200,2006-09-12,MDT,108.25,96
96,9112200,2006-09-13,MDT,101.08333333333333,96
96,9112200,2006-09-14,MDT,99.38541666666667,96
96,9112200,2006-09-15,MDT,157.47916666666666,96
96,9112200,2006-09-16,MDT,217.25,96
96,9112200,2006-09-18,MDT,162.08333333333334,96
96,9112200,2006-09-19,MDT,151.29166666666666,96
96,9112200,2006-09-20,MDT,145.51041666666666,96
96,9112200,2006-09-21,MDT,163.38541666666666,96
96,9112200,2006-09-22,MDT,184.64583333333334,96
96,9112200,2006-09-23,MDT,179.15625,96
96,9112200,2006-09-24,MDT,169.75,96
96,9112200,2006-09-25,MDT,192.26041666666666,96
96,9112200,2006-09-26,MDT,196.86458333333334,96
96,9112200,2006-09-27,MDT,206.04166666666666,96
96,9112200,2006-09-28,MDT,205.14583333333334,96
96,9112200,2006-09-29,MDT,207.26041666666666,96
96,9112200,2006-09-30,MDT,205.125,96
96,9112200,2006-10-01,MDT,199.13541666666666,96
96,9112200,2006-10-02,MDT,189.75,96
96,9112200,2006-10-03,MDT,210.71875,96
96,9112200,2006-10-04,MDT,237.76041666666666,96
96,9112200,2006-10-05,MDT,223.08333333333334,96
96,9112200,2006-10-06,MDT,236.33333333333334,96
96,9112200,2006-10-07,MDT,327.0416666666667,96
96,9112200,2006-10-08,MDT,298.3229166666667,96
96,9112200,2006-10-09,MDT,276.2083333333333,96
96,9112200,2006-10-10,MDT,317.8229166666667,96
96,9112200,2006-10-11,MDT,305.7395833333333,96
96,9112200,2006-10-12,MDT,289.9895833333333,96
96,9112200,2006-10-13,MDT,277.96875,96
96,9112200,2006-10-14,MDT,276.8645833333333,96
96,9112200,2006-10-15,MDT,348.8020833333333,96
96,9112200,2006-10-16,MDT,320.09375,96
96,9112200,2006-10-17,MDT,331.5625,96
96,9112200,2006-10-18,MDT,310.1354166666667,96
96,9112200,2006-10-19,MDT,275.09375,96
96,9112200,2006-10-20,MDT,275.8854166666667,96
96,9112200,2006-10-21,MDT,267.3333333333333,96
96,9112200,2006-10-22,MDT,249.75,96
96,9112200,2006-10-23,MDT,230.89583333333334,96
96,9112200,2006-10-24,MDT,234.16666666666666,96
96,9112200,2006-10-25,MDT,229.46875,96
96,9112200,2006-10-26,MDT,220.16666666666666,96
96,9112200,2006-10-27,MDT,189.79166666666666,96
96,9112200,2006-10-28,MDT,203.71875,96
100,9112200,2006-10-29,MST,201.34,100
96,9112200,2006-10-30,MST,195.4375,96
96,9112200,2006-10-31,MST,191.09375,96
96,9112200,2006-11-01,MST,177.5,96
96,9112200,2006-11-02,MST,161.57291666666666,96
96,9112200,2006-11-03,MST,176.70833333333334,96
96,9112200,2006-11-04,MST,176.11458333333334,96
96,9112200,2006-11-05,MST,163.82291666666666,96
96,9112200,2006-11-06,MST,165.39583333333334,96
96,9112200,2006-11-07,MST,164.44791666666666,96
96,9112200,2006-11-08,MST,165.85416666666666,96
96,9112200,2006-11-09,MST,165.65625,96
96,9112200,2006-11-10,MST,155.48958333333334,96
96,9112200,2006-11-11,MST,129.10416666666666,96
96,9112200,2006-11-12,MST,163.09375,96
96,9112200,2006-11-13,MST,107.02083333333333,96
96,9112200,2007-03-07,MST,54.708333333333336,96
96,9112200,2007-03-08,MST,57.354166666666664,96
96,9112200,2007-03-09,MST,57.979166666666664,96
96,9112200,2007-03-10,MST,59.9375,96
92,9112200,2007-03-11,MDT,58.44565217391305,92
96,9112200,2007-03-12,MDT,60.0625,96
96,9112200,2007-03-13,MDT,66.73958333333333,96
96,9112200,2007-03-14,MDT,81.38541666666667,96
96,9112200,2007-03-15,MDT,105.0625,96
96,9112200,2007-03-16,MDT,117.5,96
96,9112200,2007-03-17,MDT,141.10416666666666,96
96,9112200,2007-03-18,MDT,181.77083333333334,96
96,9112200,2007-03-19,MDT,217.34375,96
96,9112200,2007-03-20,MDT,238.57291666666666,96
96,9112200,2007-03-21,MDT,250.15625,96
96,9112200,2007-03-22,MDT,241.34375,96
96,9112200,2007-03-23,MDT,214.13541666666666,96
96,9112200,2007-03-24,MDT,202.26041666666666,96
96,9112200,2007-03-25,MDT,192.97916666666666,96
96,9112200,2007-03-26,MDT,212.77083333333334,96
96,9112200,2007-03-27,MDT,257.9895833333333,96
96,9112200,2007-03-28,MDT,273.3645833333333,96
96,9112200,2007-03-29,MDT,214.72916666666666,96
96,9112200,2007-03-30,MDT,201.65625,96
96,9112200,2007-03-31,MDT,182.77083333333334,96
96,9112200,2007-04-01,MDT,192.07291666666666,96
96,9112200,2007-04-02,MDT,223.4375,96
96,9112200,2007-04-03,MDT,241.77083333333334,96
96,9112200,2007-04-04,MDT,270.0104166666667,96
96,9112200,2007-04-05,MDT,315.0729166666667,96
96,9112200,2007-04-06,MDT,329.6979166666667,96
96,9112200,2007-04-07,MDT,346.4166666666667,96
96,9112200,2007-04-08,MDT,359.4583333333333,96
96,9112200,2007-04-09,MDT,330.53125,96
96,9112200,2007-04-10,MDT,335.3854166666667,96
96,9112200,2007-04-11,MDT,273.5208333333333,96
96,9112200,2007-04-12,MDT,259.3333333333333,96
96,9112200,2007-04-13,MDT,245.25,96
96,9112200,2007-04-14,MDT,229.13541666666666,96
96,9112200,2007-04-15,MDT,232.23958333333334,96
96,9112200,2007-04-16,MDT,253.36458333333334,96
96,9112200,2007-04-17,MDT,287.7083333333333,96
96,9112200,2007-04-18,MDT,285.9479166666667,96
96,9112200,2007-04-19,MDT,280.2604166666667,96
96,9112200,2007-04-20,MDT,313.1041666666667,96
96,9112200,2007-04-21,MDT,368.2395833333333,96
96,9112200,2007-04-22,MDT,341.1770833333333,96
96,9112200,2007-04-23,MDT,364.8541666666667,96
96,9112200,2007-04-24,MDT,368.2083333333333,96
96,9112200,2007-04-25,MDT,333.6875,96
96,9112200,2007-04-26,MDT,348.65625,96
96,9112200,2007-04-27,MDT,382.4895833333333,96
96,9112200,2007-05-02,MDT,953.9270833333334,96
96,9112200,2007-05-03,MDT,894.5729166666666,96
96,9112200,2007-05-04,MDT,893.4375,96
96,9112200,2007-05-05,MDT,686.6354166666666,96
96,9112200,2007-05-06,MDT,508.7291666666667,96
96,9112200,2007-05-07,MDT,421.75,96
96,9112200,2007-05-08,MDT,365.4166666666667,96
96,9112200,2007-05-09,MDT,352.90625,96
96,9112200,2007-05-10,MDT,383.6145833333333,96
96,9112200,2007-05-11,MDT,525.1770833333334,96
96,9112200,2007-05-12,MDT,739.5833333333334,96
96,9112200,2007-05-13,MDT,880.84375,96
96,9112200,2007-05-14,MDT,910.71875,96
96,9112200,2007-05-15,MDT,971.90625,96
96,9112200,2007-05-16,MDT,1086.4583333333333,96
96,9112200,2007-05-17,MDT,1067.9166666666667,61
96,9112200,2007-05-18,MDT,1066.9166666666667,96
95,9112200,2007-05-19,MDT,1140.0,77
96,9112200,2007-05-20,MDT,1223.3333333333333,54
96,9112200,2007-05-21,MDT,1145.0,96
96,9112200,2007-05-22,MDT,1089.0104166666667,96
96,9112200,2007-05-23,MDT,839.75,96
96,9112200,2007-05-24,MDT,677.2708333333334,96
96,9112200,2007-05-25,MDT,581.7916666666666,96
96,9112200,2007-05-26,MDT,561.71875,96
96,9112200,2007-05-27,MDT,652.65625,96
96,9112200,2007-05-28,MDT,828.2083333333334,96
96,9112200,2007-05-29,MDT,932.21875,96
96,9112200,2007-05-30,MDT,791.8854166666666,96
96,9112200,2007-06-01,MDT,806.53125,96
96,9112200,2007-06-02,MDT,821.6875,96
96,9112200,2007-06-03,MDT,881.0104166666666,96
96,9112200,2007-06-04,MDT,854.0625,96
96,9112200,2007-06-06,MDT,972.53125,96
96,9112200,2007-06-07,MDT,725.4895833333334,96
96,9112200,2007-06-08,MDT,573.9166666666666,96
96,9112200,2007-06-09,MDT,525.40625,96
96,9112200,2007-06-10,MDT,619.1770833333334,96
96,9112200,2007-06-11,MDT,708.40625,96
96,9112200,2007-06-13,MDT,775.34375,96
96,9112200,2007-06-14,MDT,749.8541666666666,96
96,9112200,2007-06-15,MDT,758.3645833333334,96
96,9112200,2007-06-16,MDT,776.40625,96
96,9112200,2007-06-17,MDT,791.5,96
96,9112200,2007-06-18,MDT,737.4166666666666,96
96,9112200,2007-06-19,MDT,632.1770833333334,96
96,9112200,2007-06-20,MDT,589.8958333333334,96
96,9112200,2007-06-21,MDT,562.3229166666666,96
96,9112200,2007-06-22,MDT,531.4375,96
96,9112200,2007-06-23,MDT,476.90625,96
96,9112200,2007-06-24,MDT,461.78125,96
96,9112200,2007-06-25,MDT,431.78125,96
96,9112200,2007-06-26,MDT,392.6979166666667,96
95,9112200,2007-06-27,MDT,376.2631578947368,95
96,9112200,2007-06-28,MDT,360.1875,96
96,9112200,2007-06-29,MDT,313.4166666666667,96
96,9112200,2007-06-30,MDT,293.3333333333333,96
96,9112200,2007-07-01,MDT,280.5833333333333,96
96,9112200,2007-07-02,MDT,262.8541666666667,96
96,9112200,2007-07-03,MDT,246.30208333333334,96
96,9112200,2007-07-04,MDT,225.80208333333334,96
96,9112200,2007-07-05,MDT,221.0625,96
96,9112200,2007-07-06,MDT,218.27083333333334,96
96,9112200,2007-07-07,MDT,210.58333333333334,96
96,9112200,2007-07-08,MDT,204.71875,96
96,9112200,2007-07-09,MDT,190.125,96
96,9112200,2007-07-10,MDT,177.48958333333334,96
96,9112200,2007-07-11,MDT,167.77083333333334,96
96,9112200,2007-07-12,MDT,175.61458333333334,96
96,9112200,2007-07-13,MDT,186.85416666666666,96
96,9112200,2007-07-14,MDT,187.625,96
96,9112200,2007-07-15,MDT,173.32291666666666,96
96,9112200,2007-07-16,MDT,161.33333333333334,96
96,9112200,2007-07-17,MDT,155.66666666666666,96
96,9112200,2007-07-18,MDT,152.40625,96
96,9112200,2007-07-19,MDT,152.08333333333334,96
96,9112200,2007-07-20,MDT,160.26041666666666,96
96,9112200,2007-07-21,MDT,200.625,96
96,9112200,2007-07-22,MDT,246.13541666666666,96
96,9112200,2007-07-23,MDT,193.57291666666666,96
96,9112200,2007-07-24,MDT,212.86458333333334,96
96,9112200,2007-07-25,MDT,189.84375,96
96,9112200,2007-07-26,MDT,203.84375,96
96,9112200,2007-07-27,MDT,224.125,96
96,9112200,2007-07-28,MDT,253.29166666666666,96
96,9112200,2007-07-29,MDT,209.66666666666666,96
96,9112200,2007-07-30,MDT,181.28125,96
96,9112200,2007-07-31,MDT,164.51041666666666,96
96,9112200,2007-08-01,MDT,157.09375,96
96,9112200,2007-08-02,MDT,145.53125,96
96,9112200,2007-08-03,MDT,141.5,96
96,9112200,2007-08-04,MDT,133.72916666666666,96
96,9112200,2007-08-05,MDT,133.36458333333334,96
96,9112200,2007-08-06,MDT,153.8125,96
96,9112200,2007-08-07,MDT,153.47916666666666,96
96,9112200,2007-08-08,MDT,137.98958333333334,96
96,9112200,2007-08-09,MDT,121.91666666666667,96
96,9112200,2007-08-10,MDT,111.05208333333333,96
96,9112200,2007-08-11,MDT,103.27083333333333,96
96,9112200,2007-08-12,MDT,100.19791666666667,96
96,9112200,2007-08-13,MDT,99.94791666666667,96
96,9112200,2007-08-14,MDT,105.03125,96
93,9112200,2007-08-15,MDT,104.20430107526882,93
96,9112200,2007-08-16,MDT,111.19791666666667,96
96,9112200,2007-08-17,MDT,115.13541666666667,96
96,9112200,2007-08-18,MDT,111.35416666666667,96
96,9112200,2007-08-19,MDT,114.39583333333333,96
96,9112200,2007-08-20,MDT,106.59375,96
96,9112200,2007-08-21,MDT,97.33333333333333,96
96,9112200,2007-08-22,MDT,89.52083333333333,96
96,9112200,2007-08-23,MDT,77.72916666666667,96
96,9112200,2007-08-24,MDT,74.73958333333333,96
96,9112200,2007-08-25,MDT,74.0,96
96,9112200,2007-08-26,MDT,69.54166666666667,96
96,9112200,2007-08-27,MDT,69.22916666666667,96
96,9112200,2007-08-28,MDT,73.73958333333333,96
96,9112200,2007-08-29,MDT,73.29166666666667,96
96,9112200,2007-08-30,MDT,76.65625,96
96,9112200,2007-08-31,MDT,84.79166666666667,96
96,9112200,2007-09-01,MDT,82.3125,96
96,9112200,2007-09-02,MDT,85.32291666666667,96
96,9112200,2007-09-03,MDT,101.89583333333333,96
96,9112200,2007-09-04,MDT,100.94791666666667,96
96,9112200,2007-09-05,MDT,109.75,96
96,9112200,2007-09-06,MDT,136.77083333333334,96
96,9112200,2007-09-07,MDT,110.63541666666667,96
96,9112200,2007-09-08,MDT,65.92708333333333,96
96,9112200,2007-09-09,MDT,62.854166666666664,96
96,9112200,2007-09-10,MDT,64.39583333333333,96
96,9112200,2007-09-11,MDT,65.22916666666667,96
96,9112200,2007-09-12,MDT,84.90625,96
95,9112200,2007-09-13,MDT,84.2421052631579,95
96,9112200,2007-09-14,MDT,83.22916666666667,96
96,9112200,2007-09-15,MDT,85.4375,96
92,9112200,2007-09-16,MDT,92.72826086956522,92
96,9112200,2007-09-17,MDT,240.48958333333334,96
96,9112200,2007-09-18,MDT,253.91666666666666,96
96,9112200,2007-09-19,MDT,198.0,96
96,9112200,2007-09-20,MDT,155.375,96
96,9112200,2007-09-21,MDT,130.86458333333334,96
96,9112200,2007-09-22,MDT,121.16666666666667,96
96,9112200,2007-09-23,MDT,135.33333333333334,96
96,9112200,2007-09-24,MDT,209.98958333333334,96
96,9112200,2007-09-25,MDT,158.89583333333334,96
96,9112200,2007-09-26,MDT,136.26041666666666,96
96,9112200,2007-09-27,MDT,122.0625,96
96,9112200,2007-09-28,MDT,117.53125,96
96,9112200,2007-09-29,MDT,113.82291666666667,96
96,9112200,2007-09-30,MDT,107.27083333333333,96
96,9112200,2007-10-01,MDT,104.45208333333333,92
96,9112200,2007-10-02,MDT,173.77083333333334,96
96,9112200,2007-10-03,MDT,166.28125,96
96,9112200,2007-10-04,MDT,142.32291666666666,96
96,9112200,2007-10-05,MDT,135.67708333333334,96
96,9112200,2007-10-06,MDT,130.78125,96
96,9112200,2007-10-07,MDT,121.17708333333333,96
96,9112200,2007-10-08,MDT,115.92708333333333,96
96,9112200,2007-10-09,MDT,113.71875,96
96,9112200,2007-10-10,MDT,107.4041666666667,96
96,9112200,2007-10-11,MDT,100.82187500000003,96
96,9112200,2007-10-12,MDT,97.87604166666665,96
96,9112200,2007-10-13,MDT,94.36770833333331,96
96,9112200,2007-10-14,MDT,97.03333333333335,96
96,9112200,2007-10-15,MDT,97.78437499999995,96
95,9112200,2007-10-16,MDT,94.05473684210527,95
96,9112200,2007-10-17,MDT,103.69270833333333,96
96,9112200,2007-10-18,MDT,101.82812500000004,96
96,9112200,2007-10-19,MDT,99.39999999999993,96
96,9112200,2007-10-20,MDT,108.5625,96
96,9112200,2007-10-21,MDT,105.46458333333338,96
96,9112200,2007-10-22,MDT,88.88020833333333,96
96,9112200,2007-10-23,MDT,102.20729166666666,96
96,9112200,2007-10-24,MDT,113.43541666666665,96
96,9112200,2007-10-25,MDT,105.48854166666666,96
96,9112200,2007-10-26,MDT,107.13541666666667,96
96,9112200,2007-10-27,MDT,109.10416666666667,96
96,9112200,2007-10-28,MDT,106.0625,96
96,9112200,2007-10-29,MDT,104.45937500000002,96
96,9112200,2007-10-30,MDT,102.7135416666667,96
96,9112200,2007-10-31,MDT,101.55000000000005,96
96,9112200,2007-11-01,MDT,98.11562500000002,96
96,9112200,2007-11-02,MDT,95.659375,96
96,9112200,2007-11-03,MDT,88.30312499999998,96
100,9112200,2007-11-04,MST,86.53299999999999,100
96,9112200,2007-11-05,MST,85.65937500000003,96
96,9112200,2007-11-06,MST,83.27291666666669,96
96,9112200,2007-11-07,MST,80.21979166666667,96
96,9112200,2007-11-08,MST,77.61458333333333,96
96,9112200,2007-11-09,MST,74.19583333333338,96
96,9112200,2007-11-10,MST,77.84791666666673,96
96,9112200,2007-11-11,MST,76.88645833333335,96
96,9112200,2007-11-12,MST,83.05520833333328,96
96,9112200,2007-11-13,MST,84.3708333333333,96
96,9112200,2007-11-14,MST,85.1812499999999,96
96,9112200,2007-11-15,MST,73.64062500000007,96
96,9112200,2007-11-16,MST,83.52500000000002,96
96,9112200,2007-11-17,MST,81.86770833333334,96
96,9112200,2007-11-18,MST,82.92812500000001,96
96,9112200,2007-11-19,MST,76.50833333333337,96
96,9112200,2007-11-20,MST,77.73645833333335,96
96,9112200,2007-11-21,MST,73.90416666666677,96
96,9112200,2007-11-23,MST,63.316666666666684,96
96,9112200,2007-11-30,MST,62.760416666666664,96
96,9112200,2007-12-01,MST,64.55833333333331,96
96,9112200,2007-12-05,MST,73.84895833333343,96
96,9112200,2007-12-06,MST,80.13750000000003,96
96,9112200,2007-12-07,MST,75.0645833333334,96
96,9112200,2007-12-08,MST,69.98750000000005,96
96,9112200,2007-12-21,MST,69.64375000000011,96
96,9112200,2008-01-06,MST,60.22812499999992,96
96,9112200,2008-01-07,MST,59.85000000000013,96
96,9112200,2008-01-09,MST,64.84583333333332,96
96,9112200,2008-02-09,MST,60.592708333333384,96
96,9112200,2008-02-21,MST,62.48020833333334,96
96,9112200,2008-02-22,MST,63.00729166666667,96
96,9112200,2008-02-23,MST,62.90000000000001,96
96,9112200,2008-02-24,MST,63.319791666666646,96
96,9112200,2008-02-25,MST,60.23958333333341,96
96,9112200,2008-02-26,MST,61.70937500000002,96
96,9112200,2008-02-29,MST,62.23020833333339,96
96,9112200,2008-03-02,MST,65.89791666666669,96
96,9112200,2008-03-05,MST,64.91666666666669,96
96,9112200,2008-03-07,MST,65.02916666666668,96
92,9112200,2008-03-09,MDT,63.41956521739133,92
96,9112200,2008-03-10,MDT,61.9979166666667,96
96,9112200,2008-03-13,MDT,63.72187499999998,96
96,9112200,2008-03-14,MDT,65.32604166666663,96
96,9112200,2008-03-17,MDT,64.22083333333335,96
96,9112200,2008-03-21,MDT,62.94687500000003,96
96,9112200,2008-03-22,MDT,60.990625000000016,96
96,9112200,2008-03-25,MDT,64.11875,96
96,9112200,2008-03-26,MDT,68.02708333333344,96
96,9112200,2008-03-27,MDT,71.28437500000011,96
96,9112200,2008-03-28,MDT,74.13958333333335,96
96,9112200,2008-03-29,MDT,83.55208333333327,96
96,9112200,2008-03-30,MDT,87.5302083333333,96
96,9112200,2008-03-31,MDT,82.02499999999995,96
96,9112200,2008-04-05,MDT,84.25520833333333,96
96,9112200,2008-04-06,MDT,87.72499999999998,96
96,9112200,2008-04-07,MDT,81.86979166666667,96
96,9112200,2008-04-08,MDT,79.059375,96
96,9112200,2008-04-09,MDT,89.05416666666662,96
96,9112200,2008-04-10,MDT,81.39270833333332,96
96,9112200,2008-04-11,MDT,71.58749999999999,96
96,9112200,2008-04-15,MDT,99.46145833333333,96
96,9112200,2008-04-16,MDT,117.86458333333333,96
96,9112200,2008-04-17,MDT,104.28645833333333,96
96,9112200,2008-04-18,MDT,105.94270833333333,96
96,9112200,2008-04-19,MDT,135.13541666666666,96
96,9112200,2008-04-20,MDT,183.59375,96
96,9112200,2008-04-21,MDT,213.26041666666666,96
96,9112200,2008-04-22,MDT,235.8125,96
96,9112200,2008-04-23,MDT,310.0625,96
96,9112200,2008-04-24,MDT,404.0208333333333,96
96,9112200,2008-04-25,MDT,411.6145833333333,96
96,9112200,2008-04-26,MDT,386.84375,96
96,9112200,2008-04-27,MDT,395.84375,96
96,9112200,2008-04-28,MDT,461.53125,96
96,9112200,2008-04-29,MDT,581.3541666666666,96
96,9112200,2008-04-30,MDT,717.3958333333334,96
96,9112200,2008-05-01,MDT,740.5625,96
96,9112200,2008-05-02,MDT,563.5520833333334,96
96,9112200,2008-05-03,MDT,477.3645833333333,96
96,9112200,2008-05-04,MDT,472.1770833333333,96
96,9112200,2008-05-05,MDT,528.1770833333334,96
96,9112200,2008-05-06,MDT,713.71875,96
96,9112200,2008-05-07,MDT,974.2916666666666,96
96,9112200,2008-05-08,MDT,1171.6666666666667,96
96,9112200,2008-05-09,MDT,1001.4270833333334,96
96,9112200,2008-05-10,MDT,960.1770833333334,96
96,9112200,2008-05-11,MDT,849.9375,96
96,9112200,2008-05-12,MDT,943.03125,96
96,9112200,2008-05-13,MDT,1010.84375,96
96,9112200,2008-05-14,MDT,932.625,96
96,9112200,2008-05-15,MDT,1098.3958333333333,96
96,9112200,2008-05-16,MDT,1207.6041666666667,96
96,9112200,2008-05-17,MDT,1416.875,96
96,9112200,2008-05-18,MDT,1696.875,96
96,9112200,2008-05-19,MDT,1918.4375,96
96,9112200,2008-05-20,MDT,2259.375,96
96,9112200,2008-05-21,MDT,2563.5416666666665,96
96,9112200,2008-05-22,MDT,2460.9375,96
96,9112200,2008-05-23,MDT,1731.1458333333333,96
96,9112200,2008-05-24,MDT,1361.9791666666667,96
96,9112200,2008-05-25,MDT,1141.7708333333333,96
96,9112200,2008-05-26,MDT,1117.0833333333333,96
96,9112200,2008-05-27,MDT,1169.8958333333333,96
96,9112200,2008-05-28,MDT,1497.1875,96
96,9112200,2008-05-29,MDT,1634.1666666666667,96
96,9112200,2008-05-30,MDT,1792.6041666666667,96
96,9112200,2008-05-31,MDT,1886.25,96
96,9112200,2008-06-01,MDT,2031.9791666666667,96
96,9112200,2008-06-02,MDT,2245.5208333333335,96
96,9112200,2008-06-03,MDT,2497.6041666666665,96
96,9112200,2008-06-04,MDT,2223.2291666666665,96
96,9112200,2008-06-05,MDT,1858.0208333333333,96
96,9112200,2008-06-06,MDT,1572.8125,96
96,9112200,2008-06-07,MDT,1551.9791666666667,96
96,9112200,2008-06-08,MDT,1741.4583333333333,96
96,9112200,2008-06-09,MDT,1609.4791666666667,96
96,9112200,2008-06-10,MDT,1596.25,96
96,9112200,2008-06-11,MDT,1776.1458333333333,96
96,9112200,2008-06-12,MDT,1554.4791666666667,96
96,9112200,2008-06-13,MDT,1316.25,96
96,9112200,2008-06-14,MDT,1423.125,96
96,9112200,2008-06-15,MDT,1630.2083333333333,96
96,9112200,2008-06-16,MDT,1888.125,96
96,9112200,2008-06-17,MDT,2129.4791666666665,96
96,9112200,2008-06-18,MDT,2235.7291666666665,96
96,9112200,2008-06-19,MDT,2374.8958333333335,96
96,9112200,2008-06-20,MDT,2266.7708333333335,96
96,9112200,2008-06-21,MDT,2112.5,96
96,9112200,2008-06-22,MDT,2028.6458333333333,96
96,9112200,2008-06-23,MDT,1933.3333333333333,96
96,9112200,2008-06-24,MDT,1917.2916666666667,96
96,9112200,2008-06-25,MDT,1926.4583333333333,96
96,9112200,2008-06-26,MDT,1909.4791666666667,96
96,9112200,2008-06-27,MDT,1800.2083333333333,96
96,9112200,2008-06-28,MDT,1796.875,96
96,9112200,2008-06-29,MDT,1810.5208333333333,96
96,9112200,2008-06-30,MDT,1925.2083333333333,96
96,9112200,2008-07-01,MDT,1910.9375,96
96,9112200,2008-07-02,MDT,1705.9375,96
96,9112200,2008-07-03,MDT,1557.7083333333333,96
96,9112200,2008-07-04,MDT,1468.4375,96
96,9112200,2008-07-05,MDT,1454.8958333333333,96
96,9112200,2008-07-06,MDT,1347.8125,96
96,9112200,2008-07-07,MDT,1309.5833333333333,96
96,9112200,2008-07-08,MDT,1164.4791666666667,96
96,9112200,2008-07-09,MDT,1030.90625,96
96,9112200,2008-07-10,MDT,945.6666666666666,96
96,9112200,2008-07-11,MDT,880.4479166666666,96
96,9112200,2008-07-12,MDT,814.6979166666666,96
96,9112200,2008-07-13,MDT,777.3645833333334,96
96,9112200,2008-07-14,MDT,728.1145833333334,96
96,9112200,2008-07-15,MDT,691.8020833333334,96
96,9112200,2008-07-16,MDT,665.2083333333334,96
96,9112200,2008-07-17,MDT,641.5104166666666,96
96,9112200,2008-07-18,MDT,636.40625,96
96,9112200,2008-07-19,MDT,587.65625,96
96,9112200,2008-07-20,MDT,544.0729166666666,96
96,9112200,2008-07-21,MDT,521.3229166666666,96
96,9112200,2008-07-22,MDT,564.1770833333334,96
96,9112200,2008-07-23,MDT,573.78125,96
96,9112200,2008-07-24,MDT,653.4479166666666,96
96,9112200,2008-07-25,MDT,519.3958333333334,96
96,9112200,2008-07-26,MDT,458.25,96
96,9112200,2008-07-27,MDT,455.6458333333333,96
96,9112200,2008-07-28,MDT,513.6770833333334,96
96,9112200,2008-07-29,MDT,427.3541666666667,96
96,9112200,2008-07-30,MDT,372.6979166666667,96
96,9112200,2008-07-31,MDT,336.4166666666667,96
96,9112200,2008-08-01,MDT,311.0833333333333,96
96,9112200,2008-08-02,MDT,316.1145833333333,96
96,9112200,2008-08-03,MDT,303.6041666666667,96
96,9112200,2008-08-04,MDT,292.0833333333333,96
96,9112200,2008-08-05,MDT,292.5416666666667,96
96,9112200,2008-08-06,MDT,308.75,96
96,9112200,2008-08-07,MDT,327.53125,96
96,9112200,2008-08-08,MDT,404.09375,96
96,9112200,2008-08-09,MDT,371.0208333333333,96
96,9112200,2008-08-10,MDT,337.2083333333333,96
96,9112200,2008-08-11,MDT,308.03125,96
96,9112200,2008-08-12,MDT,277.40625,96
96,9112200,2008-08-13,MDT,258.3541666666667,96
96,9112200,2008-08-14,MDT,244.33333333333334,96
96,9112200,2008-08-15,MDT,231.55208333333334,96
96,9112200,2008-08-16,MDT,228.72916666666666,96
96,9112200,2008-08-17,MDT,220.9375,96
96,9112200,2008-08-18,MDT,211.78125,96
96,9112200,2008-08-19,MDT,205.25,96
96,9112200,2008-08-20,MDT,197.0,96
96,9112200,2008-08-21,MDT,193.85416666666666,96
