Date,Discharge,SWE_380,Pr_Acc_380,Temp_Max_380,Temp_Min_380,Temp_Ave_380,Pr_Inc_380,SWE_737,Pr_Acc_737,Temp_Max_737,Temp_Min_737,Temp_Ave_737,Pr_Inc_737
4252,1821.458333333333,5.4,22.7,71.0,42.0,55.0,0.0,35.3,44.1,66.0,38.0,50.0,0.0
4253,2004.0625,4.0,22.7,71.0,43.0,56.0,0.0,34.4,44.1,66.0,38.0,50.0,0.0
4254,2084.583333333333,2.4,22.7,68.0,43.0,54.0,0.0,33.4,44.1,64.0,38.0,50.0,0.0
4255,2082.083333333333,1.2,22.7,65.0,42.0,51.0,0.0,32.5,44.1,60.0,34.0,45.0,0.0
4256,2046.666666666667,0.2,22.7,62.0,37.0,49.0,0.0,32.3,44.1,58.0,32.0,44.0,0.0
4257,1943.020833333333,0.0,22.7,61.0,37.0,49.0,0.0,30.8,44.1,60.0,31.0,43.0,0.0
4258,1783.958333333333,0.0,22.7,56.0,37.0,47.0,0.0,29.5,44.1,56.0,32.0,42.0,0.0
4259,1567.395833333333,0.0,22.7,59.0,41.0,47.0,0.0,28.3,44.1,58.0,33.0,43.0,0.0
4260,1597.1875,0.0,22.7,55.0,34.0,42.0,0.0,27.2,44.1,58.125,30.5625,41.75,0.1
4261,1433.125,0.0,22.7,56.0,33.0,44.0,0.0,26.8,44.2,53.0,31.0,40.0,0.2
4262,1368.125,0.0,22.7,61.0,34.0,48.0,0.0,26.4,44.4,59.0,32.0,44.0,0.1
4263,1383.020833333333,0.0,22.7,64.0,41.0,51.0,0.0,24.9,44.5,57.0,36.0,44.0,0.0
4264,1441.666666666667,0.0,22.7,54.0,31.0,40.0,0.0,23.9,44.5,51.0,30.0,38.0,0.0
4265,1278.0208333333333,0.0,22.7,49.0,30.0,37.0,0.0,23.4,44.5,60.064516129032256,32.84375,44.625,0.3
4266,1087.9166666666667,0.0,22.7,61.0,31.0,46.0,0.0,23.4,44.8,56.0,28.0,42.0,0.2
4267,1056.46875,0.0,22.7,64.0,42.0,50.0,0.0,22.8,45.0,58.0,40.0,47.0,0.0
4268,1093.9583333333333,0.0,22.7,62.0,38.0,48.0,0.0,21.6,45.0,54.0,32.0,43.0,0.0
4269,1109.7916666666667,0.0,22.7,65.0,37.0,50.0,0.0,20.6,45.0,57.0,31.0,44.0,0.0
4270,1179.5833333333333,0.0,22.7,55.0,35.0,43.0,0.1,19.5,45.0,51.0,30.0,39.0,0.0
4271,1128.4375,0.0,22.8,50.0,30.0,38.0,0.0,18.2,45.0,48.0,27.0,36.0,0.0
4272,997.21875,0.0,22.8,53.0,28.0,38.0,0.3,17.7,45.0,52.0,26.0,37.0,0.2
4273,1039.6875,0.0,23.1,38.0,32.0,35.0,0.2,17.2,45.2,62.09375,33.5,45.354838709677416,0.6
4274,886.3645833333335,0.0,23.3,56.0,31.0,43.0,0.0,17.9,45.8,53.0,26.0,38.0,0.3
4275,805.46875,0.0,23.3,68.0,34.0,50.0,0.0,17.2,46.1,62.0,29.0,46.0,0.0
4276,871.6145833333335,0.0,23.3,67.0,44.0,55.0,0.0,16.5,46.1,63.0,39.0,49.0,0.0
4277,1048.2916666666667,0.0,23.3,72.0,44.0,55.0,0.0,15.1,46.1,65.0,38.0,50.0,0.0
4278,1274.5833333333333,0.0,23.3,73.0,44.0,57.0,0.0,13.5,46.1,65.0,37.0,49.0,0.0
4279,1439.479166666667,0.0,23.3,74.0,44.0,58.0,0.0,11.8,46.1,67.0,37.0,50.0,0.0
4280,1561.25,0.0,23.3,74.0,47.0,59.0,0.0,9.9,46.1,67.0,38.0,50.0,0.0
4281,1597.395833333333,0.0,23.3,76.0,48.0,61.0,0.0,8.1,46.1,69.0,40.0,51.0,0.0
4282,1606.770833333333,0.0,23.3,74.0,49.0,60.0,0.0,6.6,46.1,71.0,42.0,53.0,0.0
4283,1673.645833333333,0.0,23.3,73.0,47.0,55.0,0.0,4.8,46.1,67.0,40.0,50.0,0.0
4284,1720.0,0.0,23.3,66.0,43.0,51.0,0.0,2.8,46.1,65.46875,36.84375,50.45161290322581,0.1
4285,1720.104166666667,0.0,23.3,69.0,42.0,54.0,0.0,0.8,46.2,63.0,38.0,49.0,0.2
4286,1543.645833333333,0.0,23.3,65.0,41.0,51.0,0.0,0.0,46.4,61.0,38.0,46.0,0.0
4287,1494.791666666667,0.0,23.3,62.0,39.0,49.0,0.0,0.0,46.4,56.0,37.0,44.0,0.0
4288,1304.375,0.0,23.3,70.0,42.0,55.0,0.0,0.0,46.4,63.0,35.0,48.0,0.3
4289,1222.0833333333333,0.0,23.3,71.0,39.0,52.0,0.1,0.0,46.7,68.5625,39.70967741935484,51.354838709677416,0.0
4290,1237.6041666666667,0.0,23.4,65.0,38.0,50.0,0.0,0.0,46.7,58.0,36.0,46.0,0.3
4291,1188.3333333333333,0.0,23.4,69.0,42.0,55.0,0.0,0.0,47.0,62.0,37.0,48.0,0.0
4292,1121.6666666666667,0.0,23.4,70.0,45.0,56.0,0.0,0.0,47.0,64.0,38.0,50.0,0.0
4293,1053.9895833333333,0.0,23.4,74.0,46.0,60.0,0.0,0.0,47.0,68.0,41.0,53.0,0.0
4294,1042.5729166666667,0.0,23.4,70.0,44.0,54.0,0.0,0.0,47.0,62.0,39.0,48.0,0.0
4295,900.3333333333335,0.0,23.4,70.0,40.0,54.0,0.0,0.0,47.0,64.0,37.0,49.0,0.0
4296,848.1041666666665,0.0,23.4,75.0,47.0,59.0,0.0,0.0,47.0,67.0,41.0,52.0,0.0
4297,812.9479166666665,0.0,23.4,76.0,47.0,60.0,0.0,0.0,47.0,69.6774193548387,40.83870967741935,52.83870967741935,0.0
4298,808.9791666666665,0.0,23.4,76.0,46.0,60.0,0.0,0.0,47.0,69.0,42.0,54.0,0.0
4299,766.96875,0.0,23.4,77.0,49.0,62.0,0.0,0.0,47.0,72.0,43.0,55.0,0.0
4300,732.9270833333335,0.0,23.4,74.0,48.0,58.0,0.0,0.0,47.0,66.0,43.0,53.0,0.0
4301,667.8854166666666,0.0,23.4,72.0,47.0,58.0,0.0,0.0,47.0,67.0,43.0,53.0,0.0
4302,632.0833333333334,0.0,23.4,78.0,48.0,62.0,0.0,0.0,47.0,72.0,41.0,55.0,0.0
4303,638.4375,0.0,23.4,81.0,52.0,64.0,0.0,0.0,47.0,75.0,44.0,58.0,0.0
4304,664.0625,0.0,23.4,82.0,50.0,62.0,0.0,0.0,47.0,76.0,46.0,58.0,0.0
4305,669.34375,0.0,23.4,80.0,49.0,60.0,0.0,0.0,47.0,75.0,46.0,56.0,0.0
4306,658.40625,0.0,23.4,77.0,50.0,59.0,0.0,0.0,47.0,72.0,45.0,57.0,0.0
4307,589.03125,0.0,23.4,79.0,48.0,61.0,0.2,0.0,47.0,75.0,45.0,58.0,0.0
4308,575.8854166666666,0.0,23.6,78.0,48.0,63.0,0.0,0.0,47.0,68.09677419354838,41.645161290322584,52.83870967741935,0.0
4309,552.6666666666666,0.0,23.6,80.0,49.0,62.0,0.0,0.0,47.0,72.0,43.0,56.0,0.0
4310,486.73958333333326,0.0,23.6,77.0,48.0,63.0,0.1,0.0,47.0,75.0,44.0,58.0,0.0
4311,449.48958333333326,0.0,23.7,84.0,53.0,67.0,0.0,0.0,47.0,75.0,48.0,60.0,0.0
4312,431.89583333333326,0.0,23.7,81.0,54.0,63.0,0.0,0.0,47.0,76.0,49.0,58.0,0.0
4313,415.52083333333326,0.0,23.7,84.0,52.0,65.0,0.0,0.0,47.0,68.93548387096774,42.064516129032256,53.225806451612904,0.0
4314,440.3125,0.0,23.7,78.0,48.0,58.0,0.0,0.0,47.0,72.0,44.0,54.0,0.3
4315,465.65625,0.0,23.7,72.0,47.0,53.0,0.5,0.0,47.3,67.0,44.0,51.0,1.7
4316,507.61458333333326,0.0,24.2,62.0,44.0,51.0,0.1,0.0,49.0,61.0,42.0,49.0,0.2
4317,412.58333333333326,0.0,24.3,68.0,40.0,53.0,0.2,0.0,49.2,62.0,37.0,48.0,0.2
4318,343.83333333333326,0.0,24.5,70.0,42.0,55.0,0.0,0.0,49.4,66.0,39.0,51.0,0.0
4319,306.6458333333333,0.0,24.5,73.0,44.0,58.0,0.0,0.0,49.4,69.0,40.0,53.0,0.0
4320,276.9479166666667,0.0,24.5,79.0,47.0,61.0,0.0,0.0,49.4,72.0,42.0,55.0,0.0
4321,261.1770833333333,0.0,24.5,78.0,51.0,60.0,0.0,0.0,49.4,67.61290322580645,40.96774193548387,52.16129032258065,0.0
4322,255.125,0.0,24.5,80.0,50.0,60.0,0.0,0.0,49.4,73.0,44.0,54.0,0.1
4323,252.32291666666663,0.0,24.5,74.0,47.0,58.0,0.1,0.0,49.5,70.0,43.0,53.0,0.1
4324,244.61458333333331,0.0,24.6,72.0,50.0,56.0,0.0,0.0,49.6,59.0,44.0,48.0,0.0
4325,228.14583333333331,0.0,24.6,73.0,47.0,55.0,0.0,0.0,49.6,66.0,43.0,51.0,0.3
4326,244.36458333333331,0.0,24.6,67.0,43.0,51.0,0.5,0.0,49.9,58.0,42.0,46.0,0.9
4327,309.4270833333333,0.0,25.1,65.0,43.0,50.0,0.2,0.0,50.8,59.0,42.0,48.0,0.0
4328,234.30208333333331,0.0,25.3,70.0,46.0,53.0,0.1,0.0,50.8,67.0,40.0,49.0,0.0
4329,232.30208333333331,0.0,25.4,72.0,48.0,56.0,0.0,0.0,50.8,66.0,44.0,53.0,0.0
4330,203.67708333333331,0.0,25.4,72.0,49.0,60.0,0.1,0.0,50.8,68.0,42.0,54.0,0.1
4331,190.91666666666663,0.0,25.5,72.0,49.0,56.0,0.0,0.0,50.9,67.0,44.0,51.0,0.1
4332,194.03125,0.0,25.5,59.0,49.0,53.0,0.1,0.0,51.0,54.0,45.0,49.0,0.2
4333,195.0,0.0,25.6,64.0,46.0,52.0,0.1,0.0,51.2,57.0,44.0,49.0,0.0
4334,207.5625,0.0,25.7,68.0,44.0,54.0,0.0,0.0,51.2,64.0,41.0,49.0,0.0
4335,201.95833333333331,0.0,25.7,66.0,45.0,53.0,0.0,0.0,51.2,61.0,42.0,49.0,0.0
4336,190.42708333333331,0.0,25.7,68.0,42.0,54.0,0.0,0.0,51.2,62.0,39.0,49.0,0.0
4337,176.08333333333337,0.0,25.7,62.0,45.0,53.0,0.0,0.0,51.2,60.0,40.0,49.0,0.1
4338,170.58333333333334,0.0,25.7,59.0,42.0,48.0,0.2,0.0,51.3,55.0,39.0,46.0,0.3
4339,185.91666666666663,0.0,25.9,62.0,42.0,50.0,0.0,0.0,51.6,55.0,40.0,46.0,0.0
4340,166.5625,0.0,25.9,68.0,43.0,53.0,0.0,0.0,51.6,60.0,40.0,47.0,0.0
4341,155.32291666666666,0.0,25.9,68.0,44.0,53.0,0.0,0.0,51.6,61.0,38.0,47.0,0.0
4342,149.90625,0.0,25.9,68.0,44.0,51.0,0.1,0.0,51.6,60.0,38.0,47.0,0.1
4343,147.47916666666666,0.0,26.0,67.0,43.0,53.0,0.0,0.0,51.7,64.0,39.0,49.0,0.0
4344,143.88541666666666,0.0,26.0,65.0,43.0,52.0,0.0,0.0,51.7,61.0,39.0,47.0,0.0
4345,139.26041666666666,0.0,26.0,64.0,44.0,51.0,0.0,0.0,51.7,61.0,39.0,47.0,0.0
4346,136.125,0.0,26.0,70.0,41.0,54.0,0.0,0.0,51.7,63.0,36.0,48.0,0.0
4347,132.375,0.0,26.0,67.0,45.0,52.0,0.1,0.0,51.7,62.0,40.0,47.0,0.2
4348,135.96875,0.0,26.1,69.0,45.0,54.0,0.0,0.0,51.9,64.0,41.0,49.0,0.2
4349,131.3125,0.0,26.1,67.0,45.0,53.0,0.0,0.0,52.1,63.0,39.0,47.0,0.2
4350,128.47916666666666,0.0,26.1,71.0,44.0,54.0,0.0,0.0,52.3,64.0,38.0,48.0,0.0
4351,123.89583333333331,0.0,26.1,73.0,44.0,57.0,0.0,0.0,52.3,67.0,38.0,51.0,0.0
4352,118.64583333333331,0.0,26.1,74.0,46.0,58.0,0.0,0.0,52.3,67.0,40.0,52.0,0.0
4353,113.29166666666669,0.0,26.1,73.0,46.0,56.0,0.0,0.0,52.3,65.0,39.0,49.0,0.0
4354,109.02083333333331,0.0,26.1,69.0,42.0,54.0,0.0,0.0,52.3,64.0,36.0,47.0,0.0
4355,105.32291666666669,0.0,26.1,70.0,44.0,55.0,0.0,0.0,52.3,66.0,39.0,50.0,0.0
4356,101.67708333333331,0.0,26.1,69.0,46.0,53.0,0.0,0.0,52.3,65.0,41.0,48.0,0.2
4357,99.72916666666669,0.0,26.1,70.0,42.0,54.0,0.0,0.0,52.5,62.0,41.0,47.0,0.0
4358,102.94791666666669,0.0,26.1,65.0,44.0,52.0,0.0,0.0,52.5,63.0,40.0,49.0,0.0
4359,106.27083333333331,0.0,26.1,67.0,46.0,53.0,0.1,0.0,52.5,62.0,40.0,49.0,0.1
4360,102.15625,0.0,26.2,74.0,47.0,57.0,0.0,0.0,52.6,66.0,42.0,51.0,0.0
4361,101.59375,0.0,26.2,71.0,47.0,54.0,0.4,0.0,52.6,64.0,43.0,50.0,0.7
4362,123.0625,0.0,26.6,56.0,44.0,48.0,0.3,0.0,53.3,54.0,42.0,46.0,0.7
4363,134.9375,0.0,26.9,65.0,41.0,51.0,0.0,0.0,54.0,60.0,37.0,46.0,0.0
4364,114.52083333333331,0.0,26.9,65.0,40.0,51.0,0.0,0.0,54.0,61.0,35.0,46.0,0.0
4365,106.45263157894735,0.0,26.9,61.0,41.0,49.0,0.0,0.0,54.0,53.0,35.0,44.0,0.0
4366,100.44791666666669,0.0,26.9,60.0,37.0,47.0,0.0,0.0,54.0,53.0,32.0,41.0,0.0
4367,96.44791666666669,0.0,26.9,52.0,34.0,41.0,0.0,0.0,54.0,48.0,29.0,36.0,0.0
4368,93.96875,0.0,26.9,63.0,31.0,45.0,0.0,0.0,54.0,55.0,27.0,39.0,0.0
4369,89.96875,0.0,26.9,67.0,37.0,49.0,0.1,0.0,54.0,58.0,33.0,43.0,0.0
4370,86.82291666666669,0.0,27.0,67.0,40.0,50.0,0.0,0.0,54.0,58.0,33.0,44.0,0.0
4371,83.86315789473684,0.0,27.0,68.0,39.0,50.0,0.0,0.0,54.0,59.0,32.0,45.0,0.1
4372,82.5,0.0,27.0,67.0,41.0,52.0,0.0,0.0,54.1,60.0,36.0,46.0,0.0
4373,79.98958333333333,0.0,27.0,69.0,43.0,54.0,0.0,0.0,54.1,64.0,36.0,48.0,0.1
4374,82.23958333333333,0.0,27.0,58.0,41.0,48.0,0.8,0.0,54.2,52.0,38.0,44.0,0.7
4375,134.83333333333334,0.0,27.8,52.0,40.0,44.0,0.0,0.0,54.9,55.0,38.0,42.0,0.1
4376,116.875,0.0,27.8,62.0,38.0,48.0,0.0,0.0,55.0,58.0,38.0,44.0,0.0
4377,95.3125,0.0,27.8,66.0,44.0,52.0,0.0,0.0,55.0,59.0,40.0,49.0,0.0
4378,89.83333333333331,0.0,27.8,64.0,43.0,50.0,0.0,0.0,55.0,56.0,34.0,44.0,0.0
4379,86.65625,0.0,27.8,68.0,38.0,52.0,0.1,0.0,55.0,62.0,33.0,46.0,0.0
4380,88.40625,0.0,27.9,60.0,42.0,47.0,0.4,0.0,55.0,53.0,39.0,44.0,1.7
4381,235.02083333333331,0.0,28.3,58.0,37.0,44.0,0.4,0.0,56.7,52.0,35.0,40.0,0.6
4382,198.01041666666663,0.0,28.7,57.0,38.0,44.0,0.1,0.0,57.3,51.0,36.0,41.0,0.1
4383,155.60416666666666,0.0,28.8,63.0,39.0,48.0,0.0,0.0,57.4,57.0,32.0,42.0,0.0
4384,135.84375,0.0,0.0,65.0,39.0,50.0,0.0,0.0,0.0,60.0,35.0,45.0,0.1
4385,124.89583333333331,0.0,0.0,64.0,43.0,51.0,0.0,0.0,0.1,57.0,35.0,47.0,0.1
4386,128.16666666666666,0.0,0.0,66.0,41.0,51.0,0.0,0.0,0.2,58.0,37.0,48.0,0.0
4387,138.05208333333334,0.0,0.0,60.0,26.0,42.0,0.1,0.0,0.2,52.0,19.0,39.0,0.4
4388,157.90625,0.0,0.1,52.0,24.0,36.0,0.1,0.0,0.6,47.0,29.0,36.0,0.2
4389,144.875,0.0,0.2,55.0,34.0,42.0,0.0,0.0,0.8,49.0,30.0,37.0,0.0
4390,133.40625,0.0,0.2,62.0,32.0,44.0,0.0,0.0,0.8,57.0,28.0,40.0,0.1
4391,125.41666666666669,0.0,0.2,63.0,36.0,46.0,0.1,0.0,0.9,55.0,32.0,42.0,0.3
4392,159.89583333333334,0.0,0.3,39.0,32.0,35.0,0.5,0.0,1.2,44.0,29.0,33.0,0.6
4393,159.5625,0.0,0.8,37.0,28.0,32.0,0.1,0.0,1.8,37.0,23.0,28.0,0.1
4394,142.10416666666666,0.0,0.9,40.0,29.0,33.0,0.0,0.0,1.9,37.0,23.0,29.0,0.0
4395,128.02083333333334,0.0,0.9,45.0,28.0,35.0,0.0,0.0,1.9,46.0,21.0,31.0,0.1
4396,124.33333333333331,0.0,0.9,55.0,36.0,44.0,0.0,0.0,2.0,49.0,23.0,33.0,0.0
4397,125.375,0.0,0.9,62.0,33.0,45.0,0.0,0.0,2.0,57.0,29.0,39.0,0.1
4398,129.08333333333334,0.0,0.9,57.0,37.0,45.0,0.0,0.0,2.1,53.0,31.0,39.0,0.0
4399,125.5,0.0,0.9,55.0,37.0,43.0,0.0,0.0,2.1,52.0,29.0,38.0,0.0
4400,118.58333333333331,0.0,0.9,62.0,35.0,44.0,0.0,0.0,2.1,53.0,30.0,38.0,0.0
4401,100.10416666666669,0.0,0.9,60.0,36.0,44.0,0.2,0.0,2.1,57.0,32.0,41.0,0.3
4402,148.55208333333334,0.0,1.1,41.0,34.0,36.0,0.5,0.0,2.4,38.0,32.0,34.0,0.4
4403,152.46315789473684,0.0,1.6,44.0,35.0,38.0,0.0,0.0,2.8,48.0,29.0,35.0,0.0
4404,135.97916666666666,0.0,1.6,52.0,32.0,40.0,0.0,0.0,2.8,48.0,27.0,35.0,0.0
4405,132.71875,0.0,1.6,56.0,36.0,43.0,0.0,0.0,2.8,51.0,28.0,36.0,0.0
4406,108.9899166666667,0.0,1.6,55.0,34.0,42.0,0.0,0.0,2.8,51.0,29.0,37.0,0.0
4407,110.25354166666666,0.0,1.6,57.0,33.0,43.0,0.0,0.0,2.8,54.0,26.0,37.0,0.0
4408,124.45833333333331,0.0,1.6,55.0,36.0,43.0,0.0,0.0,2.8,53.0,30.0,39.0,0.0
4409,120.39583333333331,0.0,1.6,52.0,34.0,41.0,0.0,0.0,2.8,51.0,29.0,37.0,0.0
4410,115.14583333333331,0.0,1.6,49.0,33.0,40.0,0.0,0.0,2.8,47.0,29.0,37.0,0.1
4411,112.35416666666669,0.0,1.6,49.0,35.0,40.0,0.1,0.0,2.9,45.0,31.0,37.0,0.1
4412,115.5,0.0,1.7,40.0,31.0,34.0,0.4,0.0,3.0,39.0,28.0,32.0,0.7
4413,127.74,0.4,2.1,37.0,23.0,30.0,0.3,0.5,3.7,36.0,23.0,28.0,0.7
4414,117.82291666666669,0.7,2.4,40.0,21.0,28.0,0.1,1.0,4.4,34.0,15.0,23.0,0.0
4415,111.63541666666669,0.6,2.5,48.0,26.0,35.0,0.0,0.9,4.4,47.0,20.0,30.0,0.1
4416,115.64583333333331,0.7,2.5,54.0,35.0,42.0,0.0,0.9,4.5,52.0,30.0,38.0,0.2
4417,119.41666666666669,0.7,2.5,42.0,31.0,37.0,0.0,0.9,4.7,40.0,29.0,34.0,0.2
4418,112.44791666666669,0.7,2.5,44.0,31.0,36.0,0.0,1.2,4.9,41.0,30.0,33.0,0.0
4419,109.95833333333331,0.7,2.5,37.0,26.0,30.0,0.1,1.2,4.9,35.0,22.0,27.0,0.1
4420,101.53125,0.7,2.6,47.0,28.0,37.0,0.0,1.2,5.0,45.0,29.0,35.0,0.0
4421,105.57291666666669,0.8,2.6,52.0,35.0,41.0,0.0,1.2,5.0,50.0,29.0,38.0,0.0
4422,103.22916666666669,0.7,2.6,52.0,37.0,42.0,0.0,1.2,5.0,51.0,32.0,39.0,0.0
4423,100.08333333333331,0.7,2.6,50.0,34.0,42.0,0.0,1.1,5.0,49.0,31.0,38.0,0.0
4424,96.20833333333331,0.6,2.6,51.0,35.0,42.0,0.0,0.9,5.0,51.0,30.0,38.0,0.1
4425,98.33333333333331,0.6,2.6,48.0,29.0,37.0,0.4,1.0,5.1,45.0,28.0,33.0,0.5
4426,107.0625,0.9,3.0,35.0,29.0,31.0,0.2,1.7,5.6,33.0,26.0,29.0,0.6
4427,102.92708333333331,1.1,3.2,40.0,24.0,30.0,0.5,2.2,6.2,33.0,18.0,27.0,0.6
4428,108.71875,1.7,3.7,31.0,15.0,27.0,0.6,2.8,6.8,30.0,12.0,24.0,0.7
4429,88.79166666666669,2.2,4.3,20.0,5.0,12.0,0.0,3.8,7.5,17.0,-1.0,7.0,0.4
4430,100.45833333333331,2.2,4.3,33.0,8.0,23.0,0.0,3.6,7.9,33.0,7.0,18.0,0.1
4431,106.65625,2.3,4.3,34.0,15.0,24.0,0.0,3.7,8.0,35.0,7.0,19.0,0.0
4432,102.75,2.2,4.3,37.0,13.0,25.0,0.1,3.7,8.0,34.0,5.0,19.0,0.1
4433,100.57291666666669,2.4,4.4,33.0,18.0,25.0,0.0,4.0,8.1,32.0,10.0,20.0,0.0
4434,95.61458333333331,2.3,4.4,42.0,18.0,28.0,0.0,3.8,8.1,46.0,11.0,24.0,0.0
4435,92.65625,2.4,4.4,46.0,26.0,33.0,0.0,3.9,8.1,50.0,20.0,28.0,0.0
4436,92.89583333333331,2.5,4.4,47.0,25.0,33.0,0.0,4.0,8.1,45.0,19.0,28.0,0.0
4437,89.33333333333331,2.5,4.4,46.0,26.0,32.0,0.0,4.1,8.1,47.0,18.0,27.0,0.0
4438,87.75,2.2,4.4,39.0,25.0,30.0,0.0,4.1,8.1,41.0,16.0,25.0,0.0
4439,84.23958333333333,2.2,4.4,40.0,23.0,29.0,0.0,4.4,8.1,41.0,13.0,23.0,0.1
4440,80.80208333333333,2.2,4.4,30.0,12.0,24.0,0.3,5.5,8.2,28.0,10.0,21.0,0.4
4441,82.94791666666667,2.5,4.7,18.0,7.0,12.0,0.0,6.7,8.6,14.0,4.0,9.0,0.1
4442,79.39134114583334,2.5,4.7,17.0,3.0,8.0,0.0,6.7,8.7,12.0,-7.0,4.0,0.0
4443,77.09687500000001,2.5,4.7,27.0,2.0,15.0,0.3,6.5,8.7,24.0,-7.0,13.0,0.7
4444,76.04554881698665,3.0,5.0,24.0,12.0,19.0,0.2,7.2,9.4,24.0,9.0,17.0,0.1
4445,77.7025641025641,3.2,5.2,29.0,17.0,24.0,0.5,7.4,9.5,28.0,17.0,24.0,0.6
4446,78.37821969696971,3.7,5.7,33.0,26.0,29.0,0.8,8.0,10.1,29.0,23.0,27.0,1.4
4447,79.20684966914807,4.4,6.5,27.0,7.0,17.0,0.3,9.5,11.5,23.0,2.0,13.0,0.0
4448,75.0547371031746,4.7,6.8,11.0,-1.0,5.0,0.1,10.1,11.5,10.0,-5.0,2.0,0.0
4449,68.42689892344501,4.8,6.9,15.0,-8.0,2.0,0.1,10.0,11.5,20.0,-16.0,-1.0,0.7
4450,67.97580337690631,4.8,7.0,14.0,6.0,10.0,0.3,9.8,12.2,11.0,1.0,8.0,0.1
4451,71.51456749231953,5.1,7.3,13.0,-10.0,-1.0,0.0,9.9,12.3,8.0,-20.0,-7.0,0.0
4452,70.12526737967914,5.1,7.3,19.0,-11.0,5.0,0.0,9.6,12.3,28.0,-18.0,4.0,0.6
4453,68.37403143274855,5.2,7.3,27.0,8.0,16.0,0.1,9.7,12.9,22.0,-2.0,11.0,0.0
4454,72.84006775582574,5.4,7.4,35.0,16.0,22.0,0.0,9.7,12.9,32.0,7.0,16.0,0.1
4455,68.05381410256413,5.5,7.4,39.0,16.0,24.0,0.0,9.8,13.0,39.0,13.0,21.0,0.1
4456,70.19878472222226,5.5,7.4,32.0,18.0,24.0,0.0,9.9,13.1,36.0,14.0,21.0,0.0
4457,66.16395833333334,5.5,7.4,25.0,16.0,21.0,0.4,10.2,13.1,26.0,11.0,20.0,0.2
4458,66.47696759259257,6.1,7.8,16.0,1.0,7.0,0.0,11.0,13.3,18.0,-10.0,1.0,0.0
4459,60.86622248427672,6.0,7.8,21.0,-1.0,8.0,0.0,10.9,13.3,24.0,-10.0,2.0,0.0
4460,59.54124999999999,6.0,7.8,26.0,3.0,10.0,0.0,11.0,13.3,24.0,-1.0,7.0,0.1
4461,60.65692833549925,6.0,7.8,19.0,3.0,10.0,0.2,11.1,13.4,16.0,-1.0,9.0,0.1
4462,68.4789285714286,6.1,8.0,25.0,12.0,18.0,0.3,11.4,13.5,21.0,12.0,17.0,0.2
4463,65.93725142045457,6.3,8.3,29.0,21.0,24.0,0.4,11.8,13.7,26.0,20.0,22.0,0.6
4464,65.98687465370763,6.8,8.7,32.0,21.0,26.0,0.0,12.5,14.3,31.0,16.0,23.0,0.5
4465,66.4625,6.8,8.7,36.0,20.0,28.0,0.0,12.6,14.8,39.0,16.0,26.0,0.0
4466,66.26534185453572,6.9,8.7,39.0,26.0,33.0,0.1,12.7,14.8,41.0,22.0,31.0,0.0
4467,66.27976190476191,6.9,8.8,38.0,23.0,31.0,0.1,12.7,14.8,35.0,17.0,28.0,0.3
4468,54.43156666666666,7.0,8.9,39.0,22.0,28.0,0.0,13.0,15.1,33.0,11.0,22.0,0.0
4469,71.52208333333334,7.0,8.9,40.0,21.0,30.0,0.0,13.0,15.1,42.0,18.0,29.0,0.1
4470,64.8792545180723,7.0,8.9,39.0,25.0,31.0,0.1,13.2,15.2,41.0,24.0,31.0,0.0
4471,58.266388888888876,7.2,9.0,29.0,19.0,24.0,0.1,13.5,15.2,29.0,9.0,20.0,0.5
4472,62.38453057359306,7.2,9.1,41.0,19.0,30.0,0.2,13.7,15.7,37.0,13.0,27.0,0.1
4473,68.92161458333332,7.3,9.3,31.0,15.0,24.0,0.2,14.2,15.8,30.0,7.0,22.0,0.6
4474,68.24314338235295,7.4,9.5,30.0,12.0,22.0,0.2,14.6,16.4,28.0,3.0,18.0,0.0
4475,64.70029761904762,7.7,9.7,41.0,24.0,32.0,0.4,15.0,16.4,39.0,26.0,30.0,0.4
4476,67.32777449951921,8.0,10.1,30.0,16.0,24.0,0.4,15.6,16.8,28.0,7.0,20.0,0.0
4477,63.68135416666668,8.4,10.5,33.0,15.0,25.0,0.1,16.2,16.8,35.0,8.0,25.0,1.4
4478,64.49138211382117,8.5,10.6,30.0,17.0,25.0,0.3,16.5,18.2,31.0,10.0,22.0,0.0
4479,64.80906250000002,8.9,10.9,27.0,15.0,20.0,0.2,16.9,18.2,25.0,8.0,18.0,0.0
4480,67.2082367376775,9.1,11.1,32.0,13.0,21.0,0.0,17.1,18.2,32.0,3.0,16.0,0.1
4481,64.98333333333329,9.0,11.1,42.0,19.0,30.0,0.1,17.0,18.3,40.0,17.0,26.0,0.6
4482,61.87013888888888,9.0,11.2,42.0,24.0,30.0,0.0,17.1,18.9,42.0,22.0,29.0,0.0
4483,60.51588715078451,9.0,11.2,27.0,8.0,20.0,0.1,17.1,18.9,25.0,4.0,17.0,0.0
4484,61.08666666666663,9.2,11.3,22.0,6.0,12.0,0.0,17.3,18.9,25.0,-4.0,8.0,0.0
4485,63.50184523809522,9.2,11.3,32.0,9.0,22.0,0.0,17.2,18.9,31.0,5.0,15.0,0.1
4486,62.35694444444443,9.2,11.3,36.0,18.0,27.0,0.0,17.2,19.0,37.0,12.0,24.0,0.1
4487,65.43776041666663,9.4,11.3,23.0,10.0,17.0,0.2,17.3,19.1,20.0,-2.0,12.0,0.0
